,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-13,2020-04-14,2020-04-16,2020-04-17,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-27,2020-04-28,2020-04-29,2020-05-04,2020-05-06,2020-05-07,2020-05-08,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-28,2020-09-29,,,,,,,,,,,,,,,,,,,
신성통상,2.503938818,2.222371719,2.053247098,2.862849062,2.510848959,7.646825605,8.65794781,8.791166976,9.409869527,9.041657744,8.508306081,4.683103392,4.683526359,6.168866547,7.160165927,6.141583294,5.912658943,11.0284155,4.730679986,9.668213181,4.79163324,11.78788888,8.469825172,7.461146263,8.617071943,7.920664388,7.293585054,6.812986924,32.87484949,36.92231949,37.20940482,36.9161488,35.59615171,34.09489467,32.34358493,27.63894215,26.76923293,26.89345586,26.21092681,26.73499597,28.30732518,27.9432958,27.51949715,14.43349274,10.6599828,11.02987238,7.136749954,16.84585179,18.35607085,16.7441115,30.16949156,29.32570706,26.9774352,29.12150391,74.63228022,370.2254309,50.29297131,120.6411987,85.29733412,51.05623591,46.5732421,83.69321612,63.29398903,57.51766248,55.02175722,48.07494935,54.30322415,29.34802812,25.10948942,15.01927899,54.75689912,12.35278493,9.93634394,10.92413312,6.61910445,9.698761535,10.40687937,10.45960273,6.79233283,5.851619212,10.09661219,10.29685902,8.235966509,6.995154768,5.562587926,4.345746337,6.282740879,6.097337528,7.026582886,8.593540705,7.4355466,7.064900892,7.753563895,10.52149505,26.40202602,6.922895503,7.002635451,6.778157759,5.027696138,6.331782574,4.95019934,4.15132423,20.83206825,21.36498696,22.26209009,586.519226,176.2679284,85.15468586,84.73750974,87.81603919,88.33559456,87.81774985,96.26197617,86.8605819,76.80923201,72.87098366,148.6020639,159.7482188,149.5378774,123.8330915,121.1186329,113.9527991,77.06561873,85.0944343,79.55531035,75.14230486,70.78066972,64.24926423,62.46898756,9.643459568,3.879806344,4.846389837,2.952686767,6.607555079,5.634450935,5.939066837,5.718333365,6.43114254,8.404382314,7.812405445,8.449336459,7.78081139,70.64809047,74.27782214,73.91510681,75.79986681,76.74980873,78.90567063,75.49301036,75.08321555,68.3610523,61.88371613,58.68874586,55.88648712,57.01555275,56.27930812,11.96465354,12.3913879,12.4818271,11.48155996,13.69417959,10.21351439,11.49624971,9.988737618,9.260470073,21.17876005,21.05756522,22.39162072,24.82468456,23.32659274,21.34506086,23.09826348,19.88503141,19.46642249,14.90352098,12.31643021,15.83926707,14.70244862,13.20938561,10.18023214,8.282450877,6.925236093,7.112378052,6.018907112,7.680135928,6.609950782,8.077092411,,,,,,,,,,,,,,,,,,,
STX중공업,3.603815437,5.420573066,4.950971438,6.778282551,6.17708308,7.649514162,8.690098662,8.580122438,8.268136323,7.253636259,12.09465154,12.97898404,12.30709661,12.02562209,11.51364891,10.19589556,9.472136084,12.14823739,10.62607218,10.27732418,10.41736791,10.19898175,6.914592982,5.055069308,5.050348214,3.909468248,3.040056085,2.476765569,1.641655617,2.661347525,2.063842825,1.406472747,0.988818484,0.879620324,0.987805159,0.952151591,11.65048242,19.62225763,1.597624736,16.03893987,16.41423842,7.926720627,6.722083845,18.62806708,9.905443191,3.54458039,1.635224348,12.02786568,13.59721881,13.06820558,32.92490902,32.9276523,34.4129482,33.26650183,55.11116404,65.59730321,63.52044326,66.35079392,71.2332919,76.76863555,71.80574135,63.25488698,61.60135618,58.12281605,56.27419742,28.90818663,17.7382305,12.98488423,7.313479933,5.847186835,3.141560007,6.576510857,5.803084856,5.505000537,4.228245089,4.724855143,6.88891173,6.632883776,6.558352169,25.74126737,77.83203785,34.9615734,29.69975108,8.885169627,6.000048872,4.585965222,5.024850259,4.105877865,3.805300261,3.318281339,8.62157115,3.335831036,3.944994641,17.41204253,5.161810003,6.369214293,12.05394713,19.57992754,2.126374614,1.574308332,6.086189758,5.866653703,17.64893106,17.63179451,17.35629264,17.59848076,16.85578504,15.73586765,14.94099308,13.86289228,13.41813581,13.3743294,15.21097177,15.999357,15.72412305,17.02024401,17.67942937,14.7501041,12.83971786,10.17364358,5.873728308,3.246093393,7.452241167,8.673225801,4.599061291,3.347753311,1.501833261,14.06248747,9.616090744,4.765425268,3.477868198,2.952989993,2.461267981,1.767686996,2.022500159,3.015277685,1.933127833,1.837039446,3.941574231,3.849696708,3.572569211,3.744503373,3.411673201,4.178475042,3.832500682,3.447220389,3.932332905,4.584212666,5.033655459,5.013136947,5.335631567,4.588214689,4.323606525,4.207701249,3.185123901,2.439423186,3.770826651,21.13410049,4.544828795,7.998539947,4.81811066,4.145139077,3.217960154,3.007486687,5.274741832,5.165868136,3.33891808,76.63755471,391.5006763,71.48644902,136.3710541,210.0674171,94.16448985,139.1109469,112.1646908,105.2392843,91.97080807,98.7656201,100.3965853,94.84596819,101.3933446,116.4441038,114.6711639,10.89837664,2.815809169,3.489625429,47.03090319,,,,,,,,,,,,,,,,,,,
윌비스,4.848558926,3.742159441,5.951116221,5.471485111,4.98147756,8.627105427,20.21926209,8.1235561,8.248373439,8.352192841,8.302898947,15.80349477,15.53975444,17.4484768,15.96678046,15.01749332,13.63194787,12.58455702,12.25710101,13.65200693,13.72215813,9.379704743,7.438319164,5.34848297,5.157421904,8.672497977,3.510997208,2.201371816,3.109536697,2.852524498,3.38091353,2.605983116,3.685885198,4.202317444,4.136698165,6.450967217,178.1397619,24.41962594,4.075621584,6.488755971,25.10176411,28.78501788,28.24273559,29.05411367,27.65212761,23.70561023,21.74872976,25.1478434,26.4810876,25.24282451,34.12139256,31.18763921,30.06936252,30.42129904,79.80847398,313.0837807,73.72782722,97.46410997,134.6689939,452.6020511,50.68607887,215.2984776,69.00187788,84.83715282,91.25132945,81.53038801,76.1721455,8.145106554,4.208281656,10.99791584,70.13297748,122.4819935,59.08692728,25.2612448,37.42199073,38.19550154,34.34402976,10.02063736,19.50000083,54.71496327,27.69507538,15.66924377,17.29403804,14.46947847,19.97054996,32.92481291,17.21869512,9.973250736,11.25543663,12.18427884,10.52460943,8.883353109,7.457125365,10.33810679,10.78878368,6.470577366,6.4081314,6.023732536,5.182059383,6.04763118,4.86568574,3.777140158,9.143652984,8.527090495,7.985417711,7.882781732,8.993048839,8.139613305,7.273343595,7.434522833,6.872164491,7.58685293,21.17080258,45.08951028,24.4925257,23.47637095,8.181506039,8.013175841,7.131912415,8.892439612,14.10069855,3.888402203,4.756186575,8.773691713,7.326037648,7.107028392,7.099994332,3.195828555,6.41384216,1.498084654,23.9503528,4.398001358,4.903441996,4.574110544,4.91124482,5.902658701,5.281032674,4.559351566,4.380816893,4.723165411,4.240215369,4.035012266,4.052062726,4.037456206,2.780084778,2.078297607,1.507190219,1.285552979,1.117631329,2.146170981,3.898201778,2.459430459,2.408497173,2.386683621,2.95072375,2.884277441,3.326892619,7.280397462,7.23524207,8.066558446,19.69234555,9.492760248,10.72485041,10.29543938,10.42162019,10.37234658,9.383129605,8.600581902,10.34359738,9.425906419,9.153493423,6.582798553,5.602334347,4.326645284,5.716781882,5.1449676,4.88592959,3.787712519,3.843353345,4.099102732,3.949972325,3.557144741,5.125752619,4.924792242,5.282728821,4.360207786,5.267950961,,,,,,,,,,,,,,,,,,,
코오롱머티리얼,9.051250553,9.780851627,9.30141444,8.443505466,8.493930133,12.53099742,10.25183713,18.44926755,18.01024517,17.14675997,15.47546129,12.4842776,12.56581667,11.882924,11.66116481,7.649260128,11.05045255,10.06860129,15.87262097,14.69476213,86.64657696,33.81365211,22.87144512,20.49833966,19.23766536,12.49275091,11.67523241,12.70307271,9.30300871,5.699092812,10.40627863,6.759245439,12.60376679,11.8203465,3.190737804,4.820962795,13.12328717,17.35366363,5.813915065,7.104106107,15.44406578,9.563958278,8.453452366,15.81230773,17.07565406,12.09650649,11.26290672,12.95638869,12.50624971,11.07242873,28.45731593,28.33838457,26.67933871,25.05555127,42.4126657,53.47353564,51.89359008,58.59456372,71.02103859,70.5125163,67.3739424,61.0109877,76.90266712,75.00764502,153.1228683,145.900808,132.9541858,104.9226454,101.7443905,91.64941016,90.6664686,125.9783879,124.8867482,160.6020315,150.1026337,147.3255713,128.5576068,117.8900304,113.3139059,112.301479,47.17118949,29.88396018,18.23539293,17.2837277,20.34657337,6.653552573,2.888358,1.445376652,3.011121239,4.688270267,5.241676869,4.396607154,3.830301953,4.543999483,3.858343191,21.99887716,27.85459166,27.92999018,27.46000541,27.05703865,28.87389063,27.7103794,16.95862036,16.56498441,17.06985495,17.15196913,17.52314264,16.23000624,16.03177509,3.26258598,1.981463362,4.343965621,6.659746022,14.41207125,2.522265403,5.235224098,3.232330008,4.274135815,60.49238313,6.821146942,11.63709791,10.97068501,11.49379604,10.7662773,9.357169755,8.821407114,4.287472736,3.992589812,2.61938435,0.513242275,0.136480593,19.69190403,73.3009725,76.5964594,644.7470962,151.1362279,82.86833532,106.0448433,39.54971492,71.85582231,97.22486409,77.05772137,116.5297168,99.64406283,110.0890359,109.6660969,43.76161545,26.54986519,16.94507413,11.38475455,18.17415516,9.322206064,8.4495754,7.280094304,5.907623689,7.410466099,10.94508771,11.84513504,12.96400624,27.63224806,10.49627246,13.86371131,8.489278189,9.330522144,11.79004793,18.31970784,16.4116228,86.62836035,92.15586443,97.81983987,97.30856376,95.39897315,99.91513704,95.05727902,83.44322785,74.63160133,70.31904518,65.44972221,63.29153389,63.84356091,64.85699846,19.89857179,16.57770446,10.58872851,4.869935016,5.077423555,8.113942803,,,,,,,,,,,,,,,,,,,
SK케미칼,2.069132198,3.638378313,3.248601636,3.150505156,3.069389636,4.721929183,5.342434311,12.70097404,14.60150902,8.896823943,4.633206323,3.924236469,4.025448237,4.786544547,5.982406893,3.921773332,2.698459859,8.010551471,4.751848027,7.794381436,10.80420332,3.678482139,10.65133498,165.5850814,19.87327763,18.91128082,19.01078158,18.73964631,18.17219224,16.96034368,14.9919673,14.0230359,2.253626858,2.771690474,14.78516658,4.993595167,7.654075311,5.82077292,5.898053961,5.404771993,14.5528747,28.58870369,7.433929552,8.249844338,5.104806114,4.544316018,3.409838145,6.012206151,6.332975051,8.483689829,12.42561878,14.78997161,116.9420174,69.95885086,108.8537948,120.0824355,47.75216976,19.40773656,5.444993486,59.1390748,57.85844365,61.27844943,59.7563109,55.23325219,49.84972895,47.37195459,31.27036085,25.51407827,21.27386917,18.25308044,2.681400217,4.88799081,5.243132748,25.40047211,13.39300156,4.554047992,4.137050042,5.424440134,3.616443201,1.006319857,2.076440841,1.998756346,2.606251547,2.853500577,3.390752268,3.391756454,2.917585026,3.984249896,3.978043157,3.693731808,29.74894348,29.61959552,30.28127166,37.82258916,37.98224428,37.17631988,36.16630469,34.90623656,30.31588284,28.44095103,26.93090942,25.49055657,24.0160211,23.8329263,4.062873961,1.758439169,1.334687569,0.704213272,2.717070087,3.039365053,5.434160104,3.213533099,3.658030717,3.725670443,3.599262024,3.170429027,2.864764469,3.03362206,3.958094928,5.044716893,110.5290372,14.8296388,269.7978036,127.7989249,68.30444804,94.145302,45.25640553,28.8246336,23.64843169,60.96677856,55.78054976,49.46057601,47.10586468,49.42293594,49.40542466,49.61783574,26.93172457,24.59274997,18.76328915,80.4250948,72.29782432,100.5363164,94.70845101,100.7744065,111.838535,107.6470951,104.4911803,95.63189675,89.5027627,83.05170554,77.25094924,74.93398995,82.20581294,80.92258798,47.84163141,37.87949047,64.1728331,57.82627003,59.77707361,53.40850245,50.07337122,46.58256662,43.34677321,41.65439006,41.37729954,25.95593197,17.66514229,15.96391668,10.31237315,6.331916895,4.898342786,15.19097745,8.481496746,196.6494506,101.6967186,10.53762379,9.587017279,25.52495975,25.56893425,16.65370899,9.786989553,26.39804709,16.40730397,14.30733203,34.46178437,93.14885912,19.8995277,,,,,,,,,,,,,,,,,,,
오리엔트바이오,11.46453823,11.68145993,11.92157057,12.32802832,4.289804478,5.745188212,4.82079677,5.221804296,4.814047517,2.775230449,2.328567847,1.330457142,1.3113992,4.318750893,17.13999722,45.62341504,23.37895451,316.0635682,192.2471896,146.5976243,132.1933898,75.51080845,35.09413635,19.07828041,17.57127814,17.43657622,16.48490968,15.55061926,15.06679101,15.20848117,4.26E-05,4.20E-05,4.11E-05,3.46E-05,4.09E-05,2.433537016,70.04005463,3.170764687,5.429187295,6.691917428,9.350834309,10.86219136,10.84736412,12.28984613,13.23568821,14.31098946,13.66700471,14.59546061,12.4981526,11.44834021,17.52147506,15.6984743,14.40257771,11.90184029,47.72765962,51.82388419,51.34594427,53.51479101,57.13293222,65.45656706,63.74933246,63.9265538,60.08235527,53.7052597,50.10364483,48.33747808,48.03285474,19.89313484,11.40107942,6.745007615,13.13906259,9.577266756,10.23383881,15.98227663,15.22362135,17.35113707,19.62928319,15.39997086,15.90276544,16.79242026,14.64878345,14.78291709,14.19604166,14.01244593,8.723793546,6.132751611,5.245530221,5.007221575,5.751135132,4.750555443,3.578224111,5.172008686,4.803913435,3.50638713,2.586395194,5.263301442,7.040777347,5.817516119,5.429410545,5.12093887,5.095868539,4.150001813,4.25486903,3.804240306,3.485475112,3.44209477,3.081872232,3.293423139,2.794777944,2.744003724,2.775745487,4.340693919,87.42022841,33.39219122,4.231398498,3.403734316,1.87474378,1.69035023,5.641107534,5.134810222,1.765566759,1.883509324,24.92478506,4.986073851,16.88463738,6.252594074,22.33794973,9.803804061,9.557824671,20.50871819,11.98772221,17.07545594,16.53443869,18.04712409,17.35905081,17.1917172,14.51266303,38.07408992,36.45878375,38.36287493,43.31412431,43.41729019,42.24347253,41.54612951,37.6980792,33.64075421,31.25571765,30.80591921,29.22107176,28.30608659,25.74345523,29.86073525,21.79766502,21.14700647,17.14241776,16.88214574,88.52268795,96.37825133,104.7614745,111.0053731,130.2029654,169.3027371,313.9459061,229.2449138,93.4412028,100.0316867,116.6316931,150.061517,155.5568005,146.8713398,113.8529574,127.1977795,82.22474747,56.63353534,14.21656699,12.05458267,11.94658255,23.01309612,11.2002027,10.91548095,4.189512544,7.99940543,32.81476858,13.22617767,13.56318686,200.8154208,71.22756433,,,,,,,,,,,,,,,,,,,
세하,11.47308247,11.09037331,10.76797509,10.07767897,6.651069315,9.520400665,9.462703161,10.50858873,9.009683753,9.020359812,7.07885868,6.30078982,7.082129554,7.386634283,6.739341539,6.416904318,6.051754399,12.20954837,12.83652584,12.65000879,10.3215884,11.33152256,18.18486441,16.73589032,16.71207201,18.93768795,18.17669869,27.07958706,26.08697988,24.58603852,21.12247116,19.3853382,18.40486007,12.17319683,9.078743797,6.017182641,10.72598886,8.668752123,8.490798668,7.493577529,22.56371111,28.10218842,21.9664603,21.23349336,20.26079723,17.85848741,20.68941636,19.84130786,20.47303726,18.40875273,35.37374553,33.67363888,31.52384102,35.73237302,48.33939044,396.3035836,35.69603921,43.03354859,50.87522958,29.55312688,29.81318952,107.6538696,72.16844763,66.69283351,64.11640309,62.6651795,52.73292211,46.93855243,10.74660041,18.8589079,27.58640699,5.148172355,2.874983165,2.815615777,5.688393163,4.798833866,6.112939294,6.081408064,5.303057117,4.334931173,3.763615407,3.131862122,2.345125311,2.713961522,2.042702222,9.746245671,9.890138136,11.03832644,10.60646813,10.21027988,10.01022031,9.60104578,8.693933884,8.199094617,7.417788621,7.039513795,6.942639121,6.388270941,6.393018935,2.739924729,1.718453394,1.159075322,4.358395224,3.992224037,88.10602554,44.84184858,62.49683932,38.48356502,21.67530992,13.772785,9.466189175,24.0070978,26.40651725,23.33874574,20.8449603,19.76957363,20.93523893,19.72772982,10.12846088,8.75198901,6.036121277,5.851848401,4.139523047,6.86647318,5.070572938,7.100995564,4.079764679,2.831743682,1.970091388,1.213492364,1.125833328,5.25897639,4.871819469,4.280196697,4.054422451,7.759945959,8.086137759,8.137454632,8.776532717,8.824737059,8.737834636,8.29186639,7.48013636,6.791411366,6.61851064,6.384039106,3.956817394,4.434983896,4.16638903,8.967371911,9.744336101,8.132017331,7.478487484,6.865182429,22.22369971,22.03388195,21.67784851,21.23622417,21.40703958,20.73835887,18.67898035,17.87505849,17.23947401,16.41772375,15.51862463,16.37722305,7.541475683,21.08138482,22.75268374,22.14073747,17.1754803,14.41806094,14.05726376,14.42805207,12.05079234,16.48605443,14.7458204,14.07737414,13.26357325,12.84676477,12.57512271,13.72392562,7.53419208,6.316590368,6.145981328,4.204866064,4.683976941,,,,,,,,,,,,,,,,,,,
현대에너지솔루션,10.64936274,11.9645039,11.99720247,11.68362709,13.22312298,12.61500942,22.87583877,21.23454783,22.64646128,24.1924649,22.18158051,22.39658658,22.23291586,20.8770904,18.56804431,17.78864075,17.30161165,16.0458483,7.074944581,8.64826879,7.337122227,5.176230367,5.541161887,3.551751421,57.41784596,55.71584288,54.95606738,53.75878109,55.84266357,56.9223369,55.22888843,53.68246653,45.64572847,44.37825711,49.8921642,47.08746323,46.07569851,45.60172397,21.96743676,37.5677289,33.2837325,28.40278056,26.36832112,26.13639553,24.18929312,24.46827371,59.40243306,59.63941976,60.35862224,58.45036985,45.44927395,51.82381081,48.30316754,57.95091126,83.32234907,102.2761291,95.69102656,107.4306489,126.6684425,122.1080794,113.552549,105.8787751,91.50088169,89.45127616,74.59496455,46.70914257,52.29475039,8.881826026,5.491009541,2.77114066,15.27208424,72.43954968,22.33997177,16.11636716,47.53974466,26.75886922,19.90558602,18.71248103,17.07479281,18.23529355,18.15470345,16.84678236,16.86026168,15.90677155,15.87509682,10.43141648,18.53153201,15.82927305,13.26106168,11.06684746,10.58508837,10.34723045,9.308121169,13.15718964,21.30278182,19.44352661,16.18855,15.94846115,16.67239617,14.86263574,19.51405245,22.10473827,20.66579708,17.06047529,17.38136257,16.25868526,16.74043403,16.04923117,10.80684698,9.105009566,7.277281068,7.324994028,18.24197705,17.34172078,34.96346505,27.03491093,28.4120364,20.51404939,17.91363571,15.48242995,14.35861551,26.80499698,25.36353537,23.30474468,25.08977331,23.87485487,23.34302046,14.65457542,11.09471357,7.63316225,18.86441184,19.95676391,18.76459642,25.21838025,27.02014875,36.2092579,34.78771398,31.86687805,39.4553945,37.8043085,36.27116955,39.05443297,34.12527619,34.80767945,31.94702491,30.50660134,21.22864361,16.28001977,13.86774031,15.89047599,14.41063313,11.69988783,9.992993006,11.63282984,10.99063697,8.525165775,14.36102189,21.81735326,20.25427616,22.00133152,21.92798449,21.02074187,22.70559721,19.68405215,18.01629281,17.33167022,14.10655336,11.70762075,14.19014635,23.25092757,1025.873199,17.68263745,29.03687851,40.37845999,25.10732438,27.24273775,18.10312708,42.08584862,21.97567666,17.56174089,14.73841009,21.73529671,16.5088641,17.23268523,9.285810404,7.132488599,46.93098593,,,,,,,,,,,,,,,,,,,
남선알미늄,10.12005913,9.854502729,8.929663474,8.806686727,8.727727893,10.17633318,14.12702624,12.11561293,11.99931434,10.64086848,47.19911295,45.36882403,44.34759779,43.13857708,45.9235167,44.06630571,43.45244924,40.12454699,35.36777018,33.45921133,37.15852524,38.3334558,36.9607075,36.3546339,18.44894223,15.97520741,11.4494313,8.740351927,7.127963568,13.50824074,12.8720904,12.80072711,10.75597601,9.314146504,15.22665064,9.186272779,11.4729928,19.44803982,7.735171553,9.165906674,6.172900812,15.35490292,7.752760635,14.44151554,13.00801548,12.74541176,12.07032582,10.481211,11.23888241,10.30031046,26.52490384,25.85638721,33.76417866,35.03430351,35.94479081,41.38050283,39.50320385,42.47409586,40.90720676,54.34807662,51.97048309,72.71915995,69.88431374,63.70621301,53.87921339,93.96783796,76.3889088,78.21406032,79.18374001,89.01096016,94.89095184,95.78728671,89.34870995,101.8335784,84.78403965,78.73201345,77.19517858,41.6902364,29.96903449,20.79448832,17.26431277,17.72893843,11.70094213,9.977722611,16.99366215,17.2325543,12.64993884,12.4288753,9.291472596,7.454176801,6.136929095,8.976103832,8.933740164,11.54598259,12.28639261,11.86247401,11.04840079,9.303653946,9.794754558,14.06106386,69.87818834,12.15177303,12.26590722,13.68347823,12.80202631,11.51749128,9.632692583,8.815333346,8.531700879,13.08086137,8.286745093,12.92139258,62.13773069,100.7736556,15.63411615,8.049553925,10.27489717,7.711932142,15.13285826,8.260861213,4.994231451,8.27109347,4.134022879,6.191532839,3.980982925,22.79311717,20.2462351,9.867123278,17.50087813,10.41546556,10.19168246,8.485013496,7.850158041,6.758817619,7.276584649,6.915207516,6.510403473,6.872648806,6.202280815,3.412975806,2.73818845,1.867417794,1.667032884,1.163971932,3.449819119,3.011969827,3.032195754,2.810668314,2.652941621,4.361420451,4.521918671,4.072878032,3.432728526,5.778382454,5.4428848,7.083454285,7.561069902,14.18992303,12.01942902,12.92326275,32.68312249,24.40263083,18.456687,17.87030889,17.32985839,17.25260565,15.29677297,14.1602843,13.86041843,7.869136334,6.350830933,1.046271683,0.165801732,0.61412326,0.385946326,0.133731204,1.839016969,1.248161966,0.967127757,2.28137872,3.636888454,4.171894134,19.14470806,2.75947548,3.512432618,0.382790896,0.232508268,,,,,,,,,,,,,,,,,,,
금호에이치티,112.8148711,38.74888121,9.987968672,43.2859372,21.52511209,58.99589666,28.60322186,14.52731657,45.63347952,19.93458442,41.37619096,39.3888658,0.314958858,4.503396407,1.876091126,1.704140901,1.08974072,4.274058211,4.920580082,5.533672873,4.393201025,5.221703242,5.240120856,5.005359335,5.401184454,4.734205043,4.206994842,4.143584832,3.966259598,3.700793723,1.882245223,1.151464331,1.930677066,1.481035088,1.235434358,1.957801664,13.59638012,10.00949902,2.10821415,4.437380249,18.2062871,15.23050387,20.43272507,16.29929486,10.13211807,8.176784537,3.746526313,11.29227942,6.297916984,17.98849766,25.4947227,12.29633556,12.2639204,23.02097069,516.3831647,174.0347253,34.21772886,54.86142933,401.5103193,304.3360562,172.0210845,169.5067328,202.7409473,201.5113495,187.9711762,158.4471564,140.7516703,145.6409156,93.50324398,68.1758872,55.79841864,43.3132269,30.21114731,34.27580728,20.96742454,14.50614716,7.922612726,9.354868516,5.65943811,5.33205051,6.337238955,9.061627891,7.954818175,7.651910261,8.418462443,7.81958411,7.658784706,7.215573316,5.606896401,4.852508635,4.284237995,3.808049694,4.411817039,5.209731463,11.38541071,4.492475057,6.649283567,2.272944901,2.721010071,4.501715827,4.692361562,4.695112355,4.344852188,4.940796671,5.280943804,4.593113427,4.168580256,24.42003895,24.61683368,24.55390898,24.12281645,23.23212648,23.23149505,33.91158848,32.15163626,30.61519666,28.79760423,25.89512545,24.73521716,55.42298443,51.87441479,60.87368614,57.34049276,50.57444524,48.85004025,44.61994894,49.87673114,46.40757439,42.72297206,41.19878956,41.09624258,29.41334966,36.20995941,35.14969432,20.9383692,14.63873401,10.73460148,8.648493875,8.835944098,8.925950866,521.1698497,64.73429076,252.9379164,196.3624883,142.5959953,57.07386089,38.53246973,47.97626543,39.08800864,44.33310142,26.82685917,30.12571958,12.03810031,47.5879043,58.76409018,9.502956032,4.58282549,15.40714298,107.5195379,44.38790509,17.89859072,27.26201701,13.19993925,33.27995102,821.3156862,209.4866277,352.1357418,29.67601168,19.92337041,156.2263767,45.91333735,35.69482385,35.91016761,50.29444014,30.32881212,138.9370595,76.6090141,74.20975664,42.54238017,42.00635163,17.98232939,19.10734202,7.026345148,50.71145356,24.82664004,23.16792207,25.15714859,,,,,,,,,,,,,,,,,,,
